"","X","Date","Ship_Type","Lat1","Lon1","Piracy_Area","Ship_Name","Location"
"3273",3273,"2019-12-23","Tanker",1.2585,104.13,"Territorial waters","BAMZI","Malacca Strait"
"3274",3274,"2019-12-23","Bulk",1.262,104.138833333333,"Territorial waters","TRUST STAR","Malacca Strait"
"3275",3275,"2019-12-24","Tanker",1.15,103.483333333333,"Territorial waters","STENA IMMORTAL","Malacca Strait"
"3278",3278,"2020-01-18","Other",1.25583333333333,104.054,"Territorial waters","KIM HOCK TUG 9","Malacca Strait"
"3279",3279,"2020-01-21","Tanker",1.06916666666667,104.150333333333,"Territorial waters","HORIZON MARU","Malacca Strait"
"3280",3280,"2020-01-26","Tanker",3.9415,98.754,"Territorial waters","FSL LONDON","Malacca Strait"
"3281",3281,"2020-01-28","Bulk",1.25716666666667,104.112833333333,"Territorial waters","PAPORA WISDOM","Malacca Strait"
"3283",3283,"2020-02-07","Other",1.05616666666667,103.581166666667,"Territorial waters","SUNG FATT 27","Malacca Strait"
"3284",3284,"2020-02-08","Tanker",1.26116666666667,104.171333333333,"Territorial waters","SWARNA JAYANTI","Malacca Strait"
"3285",3285,"2020-02-09","Bulk",1.262,104.141166666667,"Territorial waters","NEW SPIRIT","Malacca Strait"
"3286",3286,"2020-02-28","Bulk",1.14333333333333,103.478,"Territorial waters","WESTERN SEATTLE","Malacca Strait"
"3287",3287,"2020-03-13","Container",3.925,98.7716666666667,"Territorial waters","KOTA ANGGERIK","Malacca Strait"
"3288",3288,"2020-03-15","Bulk",1.18166666666667,103.433333333333,"Territorial waters","SAM JAGUAR","Malacca Strait"
"3289",3289,"2020-04-11","Tanker",1.70833333333333,104.478333333333,"In international waters","LEYLA K","Malacca Strait"
"3290",3290,"2020-04-15","Bulk",1.245,104.033333333333,"Territorial waters","PALAIS","Malacca Strait"
"3291",3291,"2020-04-22","Bulk",1.25183333333333,104.0805,"Territorial waters","HORIZON II","Malacca Strait"
"3326",3326,"2006-11-09","Tanker",39.1116666666667,7.59166666666667,"In international waters","BRUCE PARK","Mediterranean Sea"
"3328",3328,"2007-08-23","Bulk",31.2683333333333,32.325,"Territorial waters","CEC SVENDBORG","Mediterranean Sea"
"3331",3331,"2008-08-24","Other",41.505,9.26666666666667,"Territorial waters","TIARA","Mediterranean Sea"
"3332",3332,"2010-12-16","Other",31.2383333333333,32.3066666666667,"Territorial waters","OXL LOTUS","Mediterranean Sea"
"3333",3333,"2011-03-14","Tanker",35.1966666666667,20.025,"In international waters","ANWAAR AFRIQYA","Mediterranean Sea"
"3335",3335,"2011-12-06","Bulk",31.175,29.865,"Territorial waters","HELEN BOLTEN","Mediterranean Sea"
"3336",3336,"2012-04-30","Bulk",31.2066666666667,29.7566666666667,"Territorial waters","VERGINA","Mediterranean Sea"
"3340",3340,"2012-07-23","Bulk",31.15,29.8,"Territorial waters","KING HAKAN","Mediterranean Sea"
"3342",3342,"2012-09-15","Bulk",31.1966666666667,29.7683333333333,"Territorial waters","HARVEST FESTIVAL","Mediterranean Sea"
"3343",3343,"2013-03-26","Container",31.24,32.3016666666667,"Territorial waters","CHRISTY","Mediterranean Sea"
"3344",3344,"2013-03-28","Other",31.2333333333333,32.3006666666667,"Territorial waters","NOR CHIEF","Mediterranean Sea"
"3346",3346,"2013-05-21","Container",29.8333333333333,32.55,"Territorial waters","APL LE HAVRE","Red Sea"
"3347",3347,"2013-05-23","Tanker",31.2,29.7,"Territorial waters","B ELEPHANT","Mediterranean Sea"
"3348",3348,"2013-05-27","Bulk",31.2116666666667,29.7766666666667,"Territorial waters","GLOBAL F","Mediterranean Sea"
"3351",3351,"2015-08-12","Tanker",33.1166666666667,21.85,"In international waters","MALBEC","Mediterranean Sea"
"3352",3352,"2015-11-07","Container",31.2,29.7333333333333,"Territorial waters","ECLIPS","Mediterranean Sea"
"3354",3354,"2018-11-21","Tanker",6.35666666666667,3.3215,"Territorial waters","BRITISH SEAFARER","West Africa"
"3355",3355,"2018-11-22","Other",4.22316666666667,8.057,"In international waters","NAME WITHHELD","West Africa"
"3364",3364,"2007-08-02","Container",29.7266666666667,48.6683333333333,"Territorial waters","SIMA TOUBA","Persian Gulf"
"3365",3365,"2007-10-12","Container",29.8666666666667,48.69,"Territorial waters","BAGDAD","Persian Gulf"
"3366",3366,"2007-10-16","Container",30.1,48.4066666666667,"Territorial waters","NAVID","Persian Gulf"
"3367",3367,"2010-08-08","Container",29.695,48.6683333333333,"Territorial waters","ARMINIA","Persian Gulf"
"3368",3368,"2010-08-08","Bulk",29.7,48.6716666666667,"Territorial waters","SAGAMORE","Persian Gulf"
"3369",3369,"2012-12-20","Tanker",24.7816666666667,57.9133333333333,"In international waters","TSURUMI","Persian Gulf"
"3370",3370,"2013-02-25","Tanker",26.3766666666667,55.5183333333333,"Territorial waters","ALAM BAKTI","Persian Gulf"
"3371",3371,"2013-05-19","Tanker",25.54,57.4516666666667,"Territorial waters","NADESHIKO GAS","Persian Gulf"
"3372",3372,"2014-02-25","Bulk",25.4436666666667,57.7483333333333,"Territorial waters","ATALANTA","Persian Gulf"
"3373",3373,"2014-03-30","Tanker",26.4066666666667,56.69,"Territorial waters","ALBUM","Persian Gulf"
"3374",3374,"2014-09-25","Tanker",26.25,56.75,"In international waters","OCEAN QUEEN","Persian Gulf"
"3375",3375,"2015-03-18","Container",26.4166666666667,56.6033333333333,"Territorial waters","VALERIE SCHULTE","Persian Gulf"
"3376",3376,"2020-04-26","Container",30.0526666666667,47.9355,"Territorial waters","SEAMAX DARIEN","Persian Gulf"
"3641",3641,"2012-05-07","Container",8.295,56.4966666666667,"In international waters","JULIE DELMAS","Arabian Sea"
"3924",3924,"1995-01-23","Bulk",4.81333333333333,118.105,"Territorial waters","NORBULK PINE","South China Sea"
"3925",3925,"1995-01-23","Other",16.6,119.666666666667,"In international waters","GOLDEN ALPHA","South China Sea"
"3930",3930,"1995-02-23","Other",23.2,117.416666666667,"In international waters","HANJIN KUNSAN","South China Sea"
"3934",3934,"1995-03-08","Other",21.7166666666667,117.85,"In international waters","LING XIAN","South China Sea"
"3942",3942,"1995-04-11","Other",18.7616666666667,120.82,"In international waters","NIKOLAY KUZNETSON","South China Sea"
"3943",3943,"1995-04-11","Other",19.715,121.621666666667,"In international waters","RHEINGAS","South China Sea"
"3946",3946,"1995-04-18","Other",7.91666666666667,106.633333333333,"In international waters","KUANYIN","South China Sea"
"3948",3948,"1995-04-29","Other",5.88333333333333,124.6,"In international waters","JOHANNA","South China Sea"
"3951",3951,"1995-05-05","Tanker",5.8,124.316666666667,"In international waters","LADY ROWENA","South China Sea"
"3953",3953,"1995-05-13","Tanker",22.3333333333333,114.75,"Territorial waters","QUEBEC","South China Sea"
"3954",3954,"1995-05-13","Bulk",22.3333333333333,114.75,"Territorial waters","EGMONDGRACHT","South China Sea"
"3959",3959,"1995-06-03","Other",16.2216666666667,113.431666666667,"In international waters","AMER PRABHA","South China Sea"
"3962",3962,"1995-06-10","Other",22.7,114.533333333333,"Territorial waters","DEASONGSAN","South China Sea"
"3966",3966,"1995-06-24","Tanker",22.2,113.8,"Territorial waters","PAOLA II","South China Sea"
"3967",3967,"1995-07-04","Other",21.4616666666667,108.366666666667,"Territorial waters","DONA","South China Sea"
"3969",3969,"1995-07-18","Bulk",22.1166666666667,114.166666666667,"Territorial waters","AMORGOS","South China Sea"
"3970",3970,"1995-07-19","Bulk",22.075,113.896666666667,"Territorial waters","IKAN SELANGAT","South China Sea"
"3972",3972,"1995-07-23","Bulk",22.1166666666667,113.8,"Territorial waters","STALO","South China Sea"
"3975",3975,"1995-08-10","Bulk",22.1216666666667,113.791666666667,"In international waters","ERASMUSGRACHT","South China Sea"
"3976",3976,"1995-08-10","Tanker",22.1433333333333,114.161666666667,"In international waters","STAR ORCHID","South China Sea"
"3977",3977,"1995-08-11","Bulk",22.1133333333333,114.14,"In international waters","SANG THAI MIRACLE","South China Sea"
"3980",3980,"1995-08-22","Tanker",0.75,108.083333333333,"In international waters","ESSBERGER PILOT","South China Sea"
"3982",3982,"1995-09-13","Bulk",11.25,102,"In international waters","ANNA SIERRA","South China Sea"
"3998",3998,"1996-01-20","Bulk",30.8333333333333,123.866666666667,"In international waters","GRIGORIY PETRENKO","South China Sea"
"4015",4015,"1996-03-04","Bulk",10.45,103.75,"In international waters","MINT ZOOM","South China Sea"
"4017",4017,"1996-03-04","Bulk",10.45,103.75,"In international waters","MINT ZOOM","South China Sea"
"4025",4025,"1996-03-24","Container",22.1333333333333,114.15,"In international waters","EKHABI","South China Sea"
"4029",4029,"1996-03-30","Container",22.1166666666667,114.133333333333,"In international waters","ASIA VENUS","South China Sea"
"4035",4035,"1996-04-18","Bulk",22.1333333333333,114.116666666667,"In international waters","DARYA KAMAL","South China Sea"
"4036",4036,"1996-04-20","Bulk",3.18333333333333,112.866666666667,"Territorial waters","ASEAN SUCCESS","South China Sea"
"4041",4041,"1996-05-02","Container",22.1833333333333,114.7,"In international waters","ZIM CANADA","South China Sea"
"4049",4049,"1996-06-10","Bulk",19.6333333333333,117.55,"In international waters","NORDPOL OZEL 2","South China Sea"
"4055",4055,"1996-06-21","Bulk",19.1333333333333,118.383333333333,"In international waters","HAI SOONG","South China Sea"
"4073",4073,"1996-09-01","Bulk",3.21666666666667,105.5,"In international waters","JOANNA V","South China Sea"
"4083",4083,"1996-09-27","Bulk",17.7833333333333,120.083333333333,"Territorial waters","ALEXANDERGRACHT","South China Sea"
"4091",4091,"1996-10-27","Bulk",12.0666666666667,100.733333333333,"In international waters","MATHIOS","South China Sea"
"4121",4121,"1997-02-05","Tanker",10.7166666666667,103.05,"Territorial waters","LUNGSHAN 8","South China Sea"
"4125",4125,"1997-03-04","Bulk",1.56666666666667,104.6,"In international waters","WINT THAI NO. 1","Malacca Strait"
"4206",4206,"1998-01-11","Tanker",1.08333333333333,104.4,"Territorial waters","TIOMAN","Malacca Strait"
"4211",4211,"1998-02-03","Bulk",17.9666666666667,120.2,"Territorial waters","ASPIDOFOROS","South China Sea"
"4226",4226,"1998-04-05","Other",4.96666666666667,125.366666666667,"In international waters","NAME NOT REPORTED","South China Sea"
"4229",4229,"1998-04-17","Tanker",2,104.833333333333,"In international waters","PETRO RANGER","South China Sea"
"4265",4265,"1998-11-05","Other",20.1166666666667,118.033333333333,"In international waters","GLORY SELATAN","South China Sea"
"4267",4267,"1998-11-10","Tanker",4.73333333333333,98.1833333333333,"Territorial waters","LOUISA","Malacca Strait"
"4269",4269,"1998-11-16","Bulk",22.3333333333333,118.816666666667,"In international waters","CHEUNG SON","South China Sea"
"4276",4276,"1998-12-06","Tanker",1.31666666666667,116.0855,"Territorial waters","PERNAS BUTANE","South China Sea"
"4277",4277,"1998-12-10","Bulk",0.533333333333333,117.75,"Territorial waters","ATLAS","South China Sea"
"4278",4278,"1998-12-10","Tanker",0.166666666666667,117.633333333333,"Territorial waters","MUNDOGAS EUROPE","South China Sea"
"4293",4293,"1999-01-05","Container",6.98333333333333,103.05,"In international waters","SINAR LOMBOK","South China Sea"
"4661",4661,"2001-10-25","Bulk",6.06666666666667,126.206666666667,"Territorial waters","BUNGA MELOR SATU","South China Sea"
"4662",4662,"2001-11-06","Bulk",11.5166666666667,110.7,"Territorial waters","SHA HE KOU","South China Sea"
"4840",4840,"2003-02-13","Bulk",3.33333333333333,111.416666666667,"Territorial waters","HANDY RAINBOW","South China Sea"
"5219",5219,"2006-05-01","Tanker",3.21666666666667,108.75,"Territorial waters","HELLESPONT TATINA","South China Sea"
"5230",5230,"2006-06-28","Bulk",3.30833333333333,112.921666666667,"Territorial waters","CANPOTEX RESURRECTION","South China Sea"
"5244",5244,"2006-11-28","Bulk",3.21166666666667,112.981666666667,"Territorial waters","SOUTHERN ODYSSEY","South China Sea"
"5245",5245,"2006-12-04","Tanker",1.15833333333333,103.5,"In international waters","GRAND KING","Malacca Strait"
"5246",5246,"2006-12-08","Tanker",1.15,103.5655,"In international waters","EASTERN HONESTY","Malacca Strait"
"5250",5250,"2006-12-21","Tanker",5.88,119.425,"In international waters","GAGARMAYANG","South China Sea"
"5258",5258,"2007-03-14","Tanker",1.1215,105.061,"In international waters","AI MARU","South China Sea"
"5259",5259,"2007-03-15","Container",10.24,107.08,"Territorial waters","MSC DENISSE","South China Sea"
"5260",5260,"2007-03-21","Tanker",1.68666666666667,101.465,"Territorial waters","KOURION","Malacca Strait"
"5261",5261,"2007-03-29","Bulk",3.23333333333333,112.966666666667,"Territorial waters","GRACE CASABLANCA","South China Sea"
"5262",5262,"2007-04-06","Tanker",1.7075,101.46,"Territorial waters","SHIMAKAZE","Malacca Strait"
"5266",5266,"2007-04-21","Tanker",1.41666666666667,104.333333333333,"Territorial waters","MAJULLAH JASMINE","Malacca Strait"
"5268",5268,"2007-04-24","Container",3.94333333333333,98.7616666666667,"Territorial waters","LONDON TOWER","Malacca Strait"
"5270",5270,"2007-04-27","Tanker",1.3,104.233333333333,"Territorial waters","BUNGA KELANA 5","Malacca Strait"
"5273",5273,"2007-05-08","Container",10.26,107.081666666667,"Territorial waters","CAPE FORBY","South China Sea"
"5274",5274,"2007-05-09","Other",7.78333333333333,120.35,"In international waters","SURYA PUTRA 5","South China Sea"
"5275",5275,"2007-05-10","Bulk",3.3,123.55,"In international waters","THETIS","South China Sea"
"5276",5276,"2007-05-22","Tanker",7.75,102.033333333333,"In international waters","THANADOL 4","South China Sea"
"5277",5277,"2007-05-23","Tanker",10.255,107.093333333333,"Territorial waters","BECKMAN SEA","South China Sea"
"5278",5278,"2007-05-30","Container",1.315,104.128333333333,"Territorial waters","KOTA AZAM","Malacca Strait"
"5279",5279,"2007-06-02","Other",2.30566666666667,107.074666666667,"In international waters","FREIHEIT","South China Sea"
"5289",5289,"2007-07-11","Tanker",3.91666666666667,98.7333333333333,"Territorial waters","MAERSK BARRY","Malacca Strait"
"5290",5290,"2007-07-21","Container",10.21,107.118333333333,"Territorial waters","BAHAMIAN EXPRESS","South China Sea"
"5292",5292,"2007-07-26","Other",3.26666666666667,105.45,"In international waters","HUYU 908","South China Sea"
"5294",5294,"2007-08-05","Bulk",0.0216666666666667,117.585,"Territorial waters","ALAM PENTING","South China Sea"
"5295",5295,"2007-08-13","Tanker",3.925,98.775,"Territorial waters","SICHEM MELBOURNE","Malacca Strait"
"5296",5296,"2007-08-18","Bulk",3.90783333333333,98.778,"Territorial waters","MEGAH SATU","Malacca Strait"
"5297",5297,"2007-08-21","Container",14.5833333333333,120.95,"Territorial waters","CAPE FALCON","South China Sea"
"5298",5298,"2007-08-22","Tanker",1.06833333333333,103.506666666667,"Territorial waters","PETROLIMEX 04","Malacca Strait"
"5299",5299,"2007-08-24","Tanker",3.92166666666667,98.776,"Territorial waters","SICHEM EVA","Malacca Strait"
"5301",5301,"2007-08-31","Bulk",0.533333333333333,117.7,"Territorial waters","BOREAL","South China Sea"
"5302",5302,"2007-09-08","Tanker",1.44666666666667,104.356666666667,"Territorial waters","QASIDAH","Malacca Strait"
"5304",5304,"2007-09-09","Other",1.90166666666667,106.524833333333,"In international waters","DILAN","South China Sea"
"5308",5308,"2007-10-01","Container",14.6108333333333,120.8875,"Territorial waters","MV RATSTOR","South China Sea"
"5309",5309,"2007-10-07","Bulk",1.23666666666667,104.988333333333,"In international waters","NAXOS","South China Sea"
"5310",5310,"2007-10-17","Container",14.5533333333333,120.92,"Territorial waters","CNC BANGKOK","South China Sea"
"5312",5312,"2007-10-23","Container",3.93333333333333,98.795,"Territorial waters","MERKUR LAKE","Malacca Strait"
"5314",5314,"2007-11-19","Tanker",3.21666666666667,105.383333333333,"In international waters","SELENDANG SARI","South China Sea"
"5315",5315,"2007-11-29","Tanker",3.85,98.8,"Territorial waters","GANDARI","Malacca Strait"
"5316",5316,"2007-12-01","Container",14.56,120.926666666667,"Territorial waters","O. M. AESTATIS","South China Sea"
"5317",5317,"2007-12-17","Container",14.5866666666667,120.875,"Territorial waters","HYUNDAI CONCORD","South China Sea"
"5320",5320,"2008-01-04","Container",20.8633333333333,107.123333333333,"Territorial waters","SYMS HUASHAN","South China Sea"
"5323",5323,"2008-02-17","Bulk",5.8,118.083333333333,"Territorial waters","SHAHRAZADE DREAM","South China Sea"
"5324",5324,"2008-03-04","Bulk",3.28666666666667,124.306666666667,"In international waters","MURSHIDABAD","South China Sea"
"5326",5326,"2008-03-09","Tanker",18.0616666666667,119.924,"In international waters","TAIZAN","South China Sea"
"5327",5327,"2008-03-17","Other",14.4666666666667,120.9,"Territorial waters","MBca BABY RENZE","South China Sea"
"5328",5328,"2008-03-24","Other",2.875,105.183333333333,"In international waters","OCEAN SEAL","South China Sea"
"5329",5329,"2008-04-11","Bulk",14.5183333333333,120.838333333333,"Territorial waters","KUWANA","South China Sea"
"5330",5330,"2008-04-12","Container",14.5666666666667,50.25,"Territorial waters","MAERSK MIAMI","Gulf of Aden"
"5331",5331,"2008-04-13","Bulk",3.21666666666667,105.433333333333,"In international waters","SPAR CETUS","South China Sea"
"5333",5333,"2008-04-17","Tanker",3.9385,98.769,"Territorial waters","UBT BAY","Malacca Strait"
"5334",5334,"2008-04-18","Tanker",3.26966666666667,105.444666666667,"In international waters","MONALISA","South China Sea"
"5336",5336,"2008-04-25","Tanker",1.51666666666667,104.408333333333,"Territorial waters","PATARAVARIN 2","Malacca Strait"
"5337",5337,"2008-04-30","Other",2.36666666666667,104.4,"In international waters","PU 2008","Malacca Strait"
"5338",5338,"2008-05-02","Other",3.81633333333333,100.717166666667,"Territorial waters","KNF7547","Malacca Strait"
"5339",5339,"2008-05-02","Other",3.81633333333333,100.717166666667,"Territorial waters","KNF7548","Malacca Strait"
"5342",5342,"2008-05-10","Tanker",5.58333333333333,97.0833333333333,"In international waters","BOW CLIPPER","Malacca Strait"
"5344",5344,"2008-05-27","Other",1.10833333333333,103.759666666667,"In international waters","CATHAY 5","Malacca Strait"
"5345",5345,"2008-06-03","Container",3.4,105.516666666667,"In international waters","MEDBOTHNIA","South China Sea"
"5346",5346,"2008-06-04","Tanker",2.61416666666667,105.15,"In international waters","RED WING","South China Sea"
"5348",5348,"2008-06-07","Other",3.30833333333333,125.096666666667,"In international waters","HEREFORD EXPRESS","South China Sea"
